matchId,blueTeamTotalKills,blueTeamHeraldKills,blueTeamTowersDestroyed,blueTeamTurretPlatesDestroyed,blueTeamFirstBlood,blueTeamMinionsKilled,blueTeamTotalGold,blueTeamXp,redTeamTotalKills,redTeamTowersDestroyed,redTeamMinionsKilled,redTeamTotalGold,redTeamXp,blueWin
EUW1_6852470046',10,0,0,14,0,330,26380,27609,29,1,313,32969,32563,0
EUW1_6852404002',16,0,0,6,0,397,31003,33887,11,1,384,27301,29950,1
EUW1_6852242513',4,0,0,6,0,345,22767,26158,19,2,363,31901,33730,0
EUW1_6852036681',13,0,0,6,1,358,27701,28555,15,0,368,28514,28885,1
EUW1_6851988150',11,0,0,7,1,308,25664,26409,16,0,380,29025,31149,0
EUW1_6851951131',8,0,1,9,1,350,27030,29310,11,0,361,27251,29270,0
EUW1_6851359357',7,0,0,9,1,342,24370,28171,12,1,393,28326,30336,0
EUW1_6851311115',8,0,0,10,1,334,24588,28883,6,0,390,26132,30250,0
EUW1_6851233035',10,0,0,10,1,343,25224,29492,8,2,370,26874,29871,0
EUW1_6851197637',8,0,0,9,0,317,25406,28449,14,1,380,29575,32443,0
EUW1_6851112198',18,0,0,6,1,352,31072,29689,16,1,359,29418,30701,1
EUW1_6850947741',7,0,2,4,1,393,26505,28597,11,0,359,26255,29399,1
EUW1_6881268870',7,1,1,3,1,396,26755,29811,6,0,380,24343,31310,1
EUW1_6881168775',10,0,0,8,1,341,25245,28080,12,0,373,28021,31354,1
EUW1_6863994870',24,0,2,5,1,315,33144,29985,12,0,309,25886,25794,0
EUW1_6854935872',10,0,0,17,0,301,25198,26459,21,3,371,34035,31792,0
EUW1_6854863878',7,0,0,15,1,357,25760,27898,13,2,409,30433,32504,1
EUW1_6854795891',11,1,0,16,0,334,27400,28670,15,2,341,30478,29575,1
EUW1_6854749679',12,0,0,14,0,338,28111,29231,18,2,378,33021,31457,0
EUW1_6852535448',9,0,1,2,0,359,26549,30883,6,0,363,24237,29761,0
EUW1_6851031250',26,0,3,8,1,334,34335,31643,12,2,311,27929,29908,1
EUW1_6850972320',19,0,0,8,0,340,30475,31715,17,0,359,28994,29340,1
EUW1_6850924142',12,0,0,8,1,349,26513,30162,7,0,365,25542,29694,1
EUW1_6852539096',11,0,2,14,1,351,28978,28200,22,1,312,29870,27750,0
EUW1_6852411277',14,0,0,10,1,327,27467,28395,15,2,336,29851,30263,0
EUW1_6852201513',20,0,3,12,1,336,32714,31583,16,2,339,30797,29105,0
EUW1_6851367247',10,0,0,10,0,314,26925,28173,21,0,334,29866,28391,0
EUW1_6851334487',24,0,2,6,1,340,32529,31861,7,1,341,25128,27265,1
EUW1_6851281664',19,0,1,4,0,376,31707,32248,10,0,345,26231,27624,1
EUW1_6851222446',17,0,0,4,1,387,29774,33547,6,1,368,24886,28647,1
EUW1_6851148313',11,1,0,8,0,319,27429,29218,10,1,354,25726,27141,0
EUW1_6851119513',6,0,0,10,0,353,25222,28258,22,2,340,31894,32136,0
EUW1_6850992898',15,0,1,7,1,322,29351,29934,25,1,295,31858,32193,1
EUW1_6850947489',17,0,0,11,0,366,29148,30724,12,0,318,26494,28949,1
EUW1_6850878012',4,0,1,10,1,380,26673,27411,15,2,327,27158,27697,1
EUW1_6848914150',12,0,0,12,0,343,27081,27339,27,3,380,37847,34356,0
EUW1_6882668622',22,0,1,9,0,310,31112,30735,14,2,353,29653,28275,0
EUW1_6881982241',6,0,0,10,0,379,24827,28672,20,2,350,30534,33310,0
EUW1_6881904040',19,0,0,8,0,340,29250,26816,22,1,354,31808,32897,1
EUW1_6881850613',9,0,0,7,0,379,26070,27802,21,2,377,31779,32083,0
EUW1_6881360113',22,0,1,9,1,315,31713,31044,8,0,330,23224,25679,1
EUW1_6881312020',12,1,4,6,1,427,33919,32689,6,1,333,22422,23932,1
EUW1_6879871437',13,0,1,10,0,336,27577,27294,16,1,324,29185,28260,0
EUW1_6879831523',17,0,1,9,0,368,29858,30680,11,0,351,26727,28631,1
EUW1_6879767289',19,0,0,13,1,323,29715,29691,21,2,320,33357,30905,1
EUW1_6879730933',17,0,1,7,0,344,29947,30383,11,1,387,27688,29129,1
EUW1_6879677421',9,0,0,7,1,323,25643,26327,11,1,358,27230,29028,0
EUW1_6881874995',20,0,1,10,1,352,30039,30535,9,1,347,25884,28496,1
EUW1_6881815259',17,1,4,10,1,382,34285,32342,6,0,344,24705,26711,1
EUW1_6881689731',5,0,1,10,1,324,24548,28326,13,2,364,28740,31904,0
EUW1_6881630078',14,0,0,7,1,310,28285,27857,16,1,354,28884,28404,0
EUW1_6854847386',10,0,0,8,1,365,27280,28878,14,0,376,29482,32158,0
EUW1_6854743089',20,0,0,11,1,350,32249,29845,23,3,361,33683,30745,0
EUW1_6854707698',19,0,0,6,1,347,29888,32462,5,1,360,24494,27906,1
EUW1_6854660683',10,0,0,13,0,337,26022,28568,15,3,369,31232,30054,1
EUW1_6854621897',10,1,0,9,0,341,26337,31477,20,1,346,29638,31584,0
EUW1_6854576699',9,0,0,8,0,390,26935,30453,10,0,372,25672,30903,1
EUW1_6844425940',15,0,1,8,0,369,29168,29813,15,0,333,27972,29228,1
EUW1_6843061504',20,0,1,10,0,319,32754,31706,25,5,368,34719,33167,0
EUW1_6843002590',22,0,3,10,0,392,34090,34741,15,0,338,29189,30693,1
EUW1_6881397838',13,0,3,10,1,400,31355,30916,10,1,321,26251,28386,1
EUW1_6875710695',14,0,0,8,1,381,29033,32030,4,2,340,24106,25919,1
EUW1_6874384589',17,0,2,10,0,384,30155,31081,8,0,357,24431,28585,0
EUW1_6874318183',7,0,0,4,0,371,24934,28290,13,1,375,26839,30833,1
EUW1_6874263066',9,0,1,11,0,392,27923,32981,6,2,415,27414,31799,0
EUW1_6874214761',11,1,1,7,0,403,28879,30432,10,1,392,28379,30976,1
EUW1_6874109471',9,0,1,4,1,400,27313,28951,7,0,375,23626,27680,0
EUW1_6874047120',11,0,1,6,0,400,28396,30322,11,1,364,28021,29103,1
EUW1_6873992221',12,0,1,13,0,367,27378,30391,9,1,366,28017,30124,1
EUW1_6873120510',12,0,0,12,0,352,27422,28990,19,2,358,32017,30392,0
EUW1_6873056149',8,0,0,14,0,374,24793,28178,12,3,404,30311,32129,0
EUW1_6872950968',4,0,0,8,0,370,23788,28800,12,1,362,27463,30263,0
EUW1_6872835617',12,0,2,8,0,318,27949,27358,12,1,373,28183,27834,1
EUW1_6872736964',15,0,2,8,1,330,28719,29230,11,0,340,25923,27793,1
EUW1_6872697745',10,0,1,10,1,372,26181,27544,20,1,356,30165,29582,0
EUW1_6856338936',14,0,0,7,1,375,28060,30207,7,0,336,24231,28954,1
EUW1_6856243834',6,0,0,8,0,357,24274,29846,11,1,373,28936,30339,0
EUW1_6874663816',6,0,0,14,0,354,24918,28494,17,1,382,30069,32678,0
EUW1_6874611522',9,0,0,14,0,354,26466,26390,24,2,369,34117,34441,0
EUW1_6874101590',21,0,0,10,0,378,31102,32034,10,0,325,25640,27996,1
EUW1_6874024708',7,0,0,7,0,395,25992,32729,9,0,370,25494,29527,1
EUW1_6873059222',12,0,0,9,0,385,27674,30570,23,1,359,30538,31598,0
EUW1_6863645946',9,0,0,5,0,306,25139,24777,27,0,338,31721,30851,0
EUW1_6863608610',17,1,2,12,1,393,30362,30937,10,0,411,27084,30999,1
EUW1_6863555517',23,0,1,8,1,352,33177,32002,16,0,319,28314,27527,1
EUW1_6862641800',23,0,2,15,1,383,35259,33461,1,2,323,21408,24324,1
EUW1_6862371020',11,0,1,11,1,339,27503,30111,9,2,387,28277,31092,1
EUW1_6862332206',18,0,1,7,0,380,31629,30198,12,2,315,27190,26902,1
EUW1_6862306430',4,0,0,14,0,276,21871,25080,21,5,413,35755,33018,0
EUW1_6861918553',6,0,0,9,0,357,23797,28319,14,1,412,30104,31979,0
EUW1_6861885008',12,0,1,8,1,409,28938,32850,5,0,380,24596,28854,0
EUW1_6861853196',10,0,0,7,0,383,27600,32663,12,1,350,27825,29600,1
EUW1_6861809359',18,0,0,10,1,344,28544,30260,11,1,375,27459,28457,1
EUW1_6861703124',6,0,1,10,0,326,23639,27730,17,1,378,29285,30827,0
EUW1_6880139126',9,0,1,8,0,343,26485,30245,13,1,360,26945,30071,0
EUW1_6880083049',18,0,1,6,1,373,32481,30180,15,1,304,27753,27962,1
EUW1_6880022269',21,0,1,8,1,335,30659,29466,16,0,281,26588,26769,0
EUW1_6879967326',12,1,0,13,1,367,26345,30244,8,2,348,26519,28493,0
EUW1_6879836018',8,0,0,13,1,329,24609,27520,19,1,385,31148,32795,0
EUW1_6869800343',26,0,0,5,1,295,31554,27925,16,1,265,28673,25768,1
EUW1_6869736447',15,1,1,7,1,386,29797,31109,9,0,356,25858,29313,0
EUW1_6858131056',22,1,3,3,1,392,34722,33128,11,0,314,27105,29418,1
EUW1_6882583296',12,0,0,9,1,382,29768,31147,11,1,341,25802,28938,1
EUW1_6882550541',7,0,0,7,0,374,26256,31026,16,0,343,28449,33829,0
EUW1_6881511833',9,0,0,13,1,315,24676,27107,15,2,381,30447,31148,0
EUW1_6881104644',16,0,1,10,1,349,29190,30686,12,0,347,26561,28339,1
EUW1_6879191252',6,0,0,12,0,340,23393,28010,13,2,360,28706,30120,0
EUW1_6879140926',14,0,0,17,0,361,27378,28382,16,3,378,31684,31817,0
EUW1_6879087428',23,0,1,13,0,351,32771,30202,11,1,320,26482,26348,0
EUW1_6879033810',16,0,0,8,1,369,27578,30227,14,1,347,27889,29432,0
EUW1_6878990531',13,0,1,11,1,359,27933,29838,19,1,339,29582,31439,0
EUW1_6878889944',19,1,2,12,1,352,30864,28084,17,2,323,30399,30815,0
EUW1_6878824034',14,0,1,10,1,298,27259,27838,18,1,341,30302,28678,1
EUW1_6878299607',13,0,0,10,1,383,29769,31746,19,1,375,30118,30885,1
EUW1_6878238049',8,0,0,10,0,376,25681,30359,11,1,382,28217,30846,1
EUW1_6878191107',14,0,0,5,1,359,28638,29929,13,0,350,28052,29897,1
EUW1_6878152923',10,0,0,8,0,334,25808,30336,5,1,410,25746,29727,0
EUW1_6877754061',26,0,3,6,1,376,36694,31364,8,2,313,23478,25423,1
EUW1_6877726183',16,0,1,8,0,349,28659,28379,15,1,376,29953,28997,0
EUW1_6877169476',12,0,1,7,0,341,29219,31333,10,1,334,25120,29653,1
EUW1_6883049850',16,0,0,9,1,365,28779,29019,14,2,386,30757,31748,1
EUW1_6882784415',12,0,1,9,0,363,28363,29371,9,1,344,25909,29130,1
EUW1_6882734985',12,0,0,5,0,349,26465,31617,8,0,351,24094,28542,0
EUW1_6882696860',12,0,1,7,0,420,29292,31771,10,0,337,25764,30673,1
EUW1_6882659759',7,0,0,7,0,396,25740,28518,16,1,396,29970,31096,0
EUW1_6882632761',6,0,0,7,0,297,22596,25918,22,1,387,31788,33213,0
EUW1_6882539776',5,0,0,5,0,383,24054,28942,11,1,414,27659,32526,0
EUW1_6881683789',12,0,2,10,1,345,28866,30398,16,2,360,31931,31314,0
EUW1_6881450232',13,0,2,10,0,385,29005,30884,4,0,324,22939,26942,1
EUW1_6881413862',15,0,2,11,1,341,30294,30402,14,2,294,27820,29274,1
EUW1_6881332205',19,0,1,6,1,366,29854,31035,2,0,352,21982,26216,0
EUW1_6881282641',10,0,0,10,1,358,27768,28810,20,2,335,30931,30398,1
EUW1_6881163912',21,0,0,5,1,334,30864,30521,15,0,304,26775,27648,1
EUW1_6879934715',9,0,1,13,0,278,25984,27152,12,2,345,27303,27397,1
EUW1_6879892278',7,0,0,11,0,332,23701,26108,20,1,372,31549,30509,0
EUW1_6879837646',9,0,0,6,0,386,26418,30635,13,1,374,28780,32273,0
EUW1_6868014449',14,0,0,9,0,340,28404,30731,14,1,387,30013,31427,1
EUW1_6867847617',15,1,2,7,1,401,30762,31312,7,0,316,22772,26278,1
EUW1_6866914150',18,1,1,9,1,355,29674,30434,13,1,380,28960,31073,1
EUW1_6865342097',15,0,0,11,0,337,28093,28245,24,3,374,35803,32432,0
EUW1_6862696687',13,0,1,9,0,381,29014,30568,9,1,398,26815,30670,1
EUW1_6862634721',11,1,1,7,0,387,28211,30733,3,0,368,23086,27598,1
EUW1_6861660665',5,0,0,6,0,386,25826,29985,8,0,377,25550,29613,1
EUW1_6861477512',15,0,1,5,1,385,30868,32070,9,0,330,24914,28989,1
EUW1_6861413319',13,0,0,6,1,366,27468,30718,14,0,374,27531,30741,1
EUW1_6861368111',9,0,0,9,0,353,25561,28430,15,1,404,29894,30802,0
EUW1_6848874745',19,0,1,5,1,308,29380,26333,9,0,257,24610,23768,0
EUW1_6841568522',19,0,3,12,1,353,33064,31468,10,1,337,27033,27543,1
EUW1_6841302829',7,0,1,9,1,367,25542,28359,13,0,378,28348,32342,0
EUW1_6841229856',19,0,1,9,1,347,29975,31615,9,0,363,26257,28114,1
EUW1_6839510383',11,0,1,13,0,366,28343,30000,12,2,399,29689,31664,1
EUW1_6839478209',13,1,2,11,1,373,29095,30800,11,2,364,28497,30618,0
EUW1_6883639895',15,0,1,6,1,333,28821,29327,17,1,338,29363,30489,0
EUW1_6883613343',17,0,0,10,1,378,28464,32973,7,0,363,24585,27622,1
EUW1_6883570765',23,0,1,9,1,310,32003,30179,22,0,322,30652,29755,1
EUW1_6883402396',10,0,0,7,0,351,26272,27585,11,0,399,26336,29567,1
EUW1_6883326960',10,0,0,9,0,371,25985,28665,9,2,381,27693,29374,0
EUW1_6883258407',11,0,0,9,0,349,27954,28534,19,0,306,27106,29074,0
EUW1_6883215540',8,0,1,9,0,401,26925,32262,7,1,403,26723,30242,0
EUW1_6883140629',11,0,0,10,0,361,28231,30279,22,3,340,30790,30435,1
EUW1_6883015506',6,0,1,8,1,368,25380,29394,11,0,335,25998,30231,0
EUW1_6882316344',11,0,0,7,1,373,27355,30793,11,1,388,27682,30815,1
EUW1_6882259721',14,1,0,10,0,334,27499,30963,10,0,360,26421,30005,1
EUW1_6879823005',6,0,1,10,1,396,25588,28877,8,1,366,25967,29594,0
EUW1_6879757028',15,0,0,9,1,320,28342,28508,15,1,326,29535,29505,0
EUW1_6879689416',19,0,0,8,1,357,29881,29869,20,1,363,31462,30649,1
EUW1_6879626000',13,0,1,4,0,334,27996,29466,16,0,331,27534,30279,1
EUW1_6878313140',10,1,1,5,1,352,26970,28900,6,0,372,25591,27410,1
EUW1_6878273338',19,0,1,9,1,352,30401,29732,19,0,294,29001,30312,0
EUW1_6878250729',21,0,3,5,0,352,31962,32294,6,0,301,24147,27741,1
EUW1_6877306360',9,0,0,10,0,334,25570,26964,13,2,393,30059,31838,0
EUW1_6877197378',10,0,0,4,1,380,26240,30443,11,0,390,26387,30776,1
EUW1_6876778262',10,0,0,15,0,287,25430,27885,21,2,353,33174,33110,0
EUW1_6876576428',11,0,0,11,1,386,26937,30182,9,1,395,27224,30353,1
EUW1_6869821966',8,0,0,5,1,362,25830,29765,9,0,370,26168,29883,1
EUW1_6869696693',6,0,0,5,1,384,25558,29048,10,0,365,26710,30864,0
EUW1_6869606656',5,0,0,9,0,317,22666,27867,16,1,395,30520,32734,0
EUW1_6869431858',20,0,0,14,1,334,30612,32271,17,1,342,29606,30169,0
EUW1_6868084899',17,0,2,3,1,372,31734,32945,11,0,351,26683,30762,1
EUW1_6841499908',11,0,0,12,1,324,25367,28027,10,2,370,27875,29414,0
EUW1_6841360204',13,0,1,13,0,365,28844,28852,16,2,378,30272,29860,0
EUW1_6839097687',20,0,1,13,0,316,30459,30222,18,2,370,31968,30156,1
EUW1_6839057177',5,0,0,18,1,322,23488,24789,27,4,397,36525,33409,0
EUW1_6839006137',21,0,0,12,0,386,33947,32354,22,1,308,30132,29980,1
EUW1_6838948548',12,0,0,6,0,355,28332,29056,12,1,380,28990,30717,0
EUW1_6838817378',13,0,0,11,1,328,26592,28199,15,1,308,29517,28285,0
EUW1_6838763805',15,0,1,8,0,359,29800,29353,14,1,362,27690,28261,1
EUW1_6838694165',11,0,1,8,1,377,28180,29187,11,1,282,24944,28490,1
EUW1_6838647918',13,0,0,7,1,377,29916,30002,8,1,304,24332,27951,1
EUW1_6837696071',6,0,0,10,1,393,25694,29279,14,2,393,29190,31263,0
EUW1_6837648967',18,1,1,6,1,327,30679,31154,13,0,330,27668,29132,1
EUW1_6837297619',14,0,0,6,1,400,28287,30471,13,0,393,27224,30271,0
EUW1_6883419894',12,0,2,3,0,394,30106,32774,8,0,354,23861,28496,1
EUW1_6883363985',9,0,0,16,1,365,25962,28048,17,2,394,31457,33048,0
EUW1_6878768316',14,0,0,10,1,300,26296,28512,19,1,381,29812,31828,0
EUW1_6855510058',13,0,1,9,1,315,28623,28151,17,0,317,28332,28904,0
EUW1_6855502456',6,0,0,3,1,401,26932,29849,5,1,353,22952,29829,1
EUW1_6855485632',14,0,0,9,1,325,28085,30365,10,1,347,26895,27974,1
EUW1_6879754644',13,0,1,10,0,401,29907,30034,12,2,361,26542,31125,1
EUW1_6876542746',9,0,0,11,1,367,25327,28936,14,1,389,28824,31699,1
EUW1_6874812798',9,1,1,5,0,347,26537,30263,7,0,332,23786,27460,1
EUW1_6869769516',20,0,1,8,0,340,30701,31537,11,0,359,26279,28815,1
EUW1_6869648960',15,0,0,6,0,365,28166,30131,12,1,385,28294,31146,1
EUW1_6868819953',18,0,2,9,1,393,30715,32356,5,0,404,24897,27284,1
EUW1_6876541667',13,0,0,12,0,347,25692,28556,14,1,336,28532,28453,1
EUW1_6876519885',10,0,0,8,0,355,25536,27536,19,2,394,31100,32920,0
EUW1_6870538156',13,0,0,8,0,343,28381,28636,18,1,357,30111,31085,0
EUW1_6870454007',10,0,0,8,0,366,26241,27600,20,1,316,29612,28811,0
EUW1_6880910180',17,0,1,5,1,393,32081,33895,8,1,345,24672,30324,1
EUW1_6880886034',18,0,1,11,1,317,31658,30112,24,1,313,32758,30787,0
EUW1_6880879680',10,0,0,14,0,332,24923,27883,23,3,367,35685,32046,0
EUW1_6879645915',7,0,0,13,0,366,24112,29058,18,3,383,32242,33918,0
EUW1_6879406111',16,0,0,9,1,386,28461,29309,16,1,385,31082,31447,1
EUW1_6878612148',6,0,0,11,0,385,24633,29087,17,0,409,30664,33205,0
EUW1_6878429468',23,0,1,11,1,334,31718,31262,11,0,310,25909,27422,1
EUW1_6875903596',18,0,0,10,0,279,27748,27089,22,2,342,31917,30136,0
EUW1_6875126799',20,0,1,13,0,299,31051,28770,27,2,325,33738,30039,0
EUW1_6875103864',19,0,1,8,0,352,31218,29479,16,1,329,30231,30479,0
EUW1_6871271643',26,0,2,4,1,365,32697,31366,7,0,300,22876,23380,1
EUW1_6871233562',15,0,1,5,0,381,29534,30469,11,0,350,26028,27330,0
EUW1_6868177620',9,0,0,10,0,351,25818,30012,13,2,372,29022,30032,0
EUW1_6868103334',13,0,0,11,1,393,27568,30546,14,1,362,29557,32622,0
EUW1_6868054189',11,1,0,7,1,377,27010,30275,13,1,333,26508,29855,0
EUW1_6868002282',12,0,0,17,1,268,26679,25109,31,2,313,35380,31315,0
EUW1_6859480909',11,0,1,10,1,331,26323,30240,7,0,369,25139,30210,1
EUW1_6859454234',16,0,1,9,0,369,29305,31073,5,1,360,25084,27928,0
EUW1_6854365325',12,0,1,9,0,385,29476,29243,9,2,402,28231,30737,0
EUW1_6854342713',23,1,4,3,0,388,34776,35124,6,0,287,24165,27572,1
EUW1_6853057195',19,1,1,10,0,360,31421,32542,10,0,362,26765,29934,1
EUW1_6853049685',10,0,2,12,0,343,26970,29381,14,2,387,29701,30131,1
EUW1_6851925532',25,1,2,6,0,329,32722,32861,8,0,286,23306,25138,1
EUW1_6851874359',17,0,0,10,0,321,27821,28194,15,1,378,29570,29829,0
EUW1_6850573403',14,0,1,10,0,371,28660,29091,11,1,350,27982,29398,1
EUW1_6850533008',9,0,0,8,1,376,26068,27554,14,1,364,29191,30515,0
EUW1_6850309848',5,0,0,10,1,358,24410,28407,13,1,376,29663,32912,0
EUW1_6850280296',16,0,2,12,1,421,35036,33103,4,3,350,23917,25629,1
EUW1_6850260944',11,0,1,7,0,355,26889,29704,14,0,322,27714,29028,0
EUW1_6850198978',10,0,0,7,0,314,25987,27888,14,1,376,28427,29099,0
EUW1_6849833736',21,0,0,9,1,367,30951,31276,14,0,354,29536,29999,1
EUW1_6849786230',19,0,1,7,1,345,30455,30143,10,0,336,26243,29452,1
EUW1_6849733953',8,0,1,4,0,381,26943,30081,9,0,345,24885,28760,1
EUW1_6849680252',6,0,0,13,0,294,22217,26302,21,3,403,33117,30817,0
EUW1_6849409452',12,0,0,5,1,290,25368,26399,16,0,326,27480,28923,1
EUW1_6849362931',11,0,0,11,1,254,25324,27260,12,1,363,28667,29613,0
EUW1_6880046231',14,0,1,9,1,351,28980,30137,14,1,302,27114,31308,1
EUW1_6879161047',16,0,0,11,0,353,28621,30719,18,0,359,29765,31283,1
EUW1_6878394369',11,0,0,7,0,368,26502,30744,11,0,370,27232,29712,0
EUW1_6878194758',21,0,0,8,0,378,30338,32493,11,1,375,27510,28575,0
EUW1_6878154177',9,0,0,11,1,345,24610,29552,9,0,424,27486,31950,0
EUW1_6878120764',19,1,1,7,1,338,29001,29772,16,1,351,29719,29956,0
EUW1_6877633719',9,0,0,4,0,352,24985,27660,14,0,373,27837,29749,1
EUW1_6877569280',13,1,2,6,1,364,29759,29763,10,1,351,26193,28391,0
EUW1_6877499208',18,0,1,6,1,296,29416,27309,13,0,324,26188,28639,0
EUW1_6877460551',3,0,0,11,0,358,22388,27068,17,2,400,31307,31905,0
EUW1_6875992918',13,0,0,11,1,335,26396,28245,21,1,351,31125,32195,0
EUW1_6875951539',3,0,0,12,0,304,21751,24915,20,2,386,31332,33269,0
EUW1_6875806775',7,0,0,9,0,383,25371,31730,12,2,382,28363,30818,0
EUW1_6875760396',15,0,0,4,0,359,28931,32815,10,0,351,25881,26906,1
EUW1_6875700392',10,0,0,9,1,377,28052,29724,14,2,338,26363,28705,0
EUW1_6875593983',9,0,0,9,1,349,24769,30257,12,1,375,28258,32865,0
EUW1_6875541620',20,1,1,11,1,373,30685,32239,7,0,358,26069,28480,1
EUW1_6875497247',12,0,1,10,0,337,27877,27438,19,1,368,30579,29523,0
EUW1_6883703101',15,0,2,10,0,363,31195,31444,17,0,370,28651,30106,1
EUW1_6841656799',19,1,2,7,1,364,32741,31227,17,1,296,28464,27933,0
EUW1_6841573985',18,0,1,7,1,349,29023,28963,14,0,308,26348,27612,1
EUW1_6841507022',13,0,1,7,1,374,29755,30024,14,0,331,27590,29195,0
EUW1_6841459674',5,0,2,8,0,389,26293,28662,8,1,380,26113,29733,1
EUW1_6840658779',15,0,1,10,0,356,29630,30171,21,1,322,30360,29855,1
EUW1_6838559185',18,0,1,7,1,342,29397,31390,10,2,366,28106,30440,1
EUW1_6838437994',11,0,1,8,1,366,28369,29265,16,0,362,29217,31654,1
EUW1_6837526868',6,0,0,8,0,323,25101,27577,21,3,356,31927,33555,0
EUW1_6837170486',16,0,1,9,1,364,30189,31374,11,1,370,26673,29561,1
EUW1_6837105232',17,0,0,8,0,396,28952,29936,10,0,386,27464,28851,1
EUW1_6837057091',13,0,0,7,1,323,28069,28706,18,1,384,30205,31132,1
EUW1_6837021840',14,0,1,8,1,357,29802,32046,9,0,359,25405,27076,1
EUW1_6836977633',7,0,0,10,1,344,24763,27448,11,0,415,27856,31144,0
EUW1_6836827811',18,0,1,13,1,325,30284,27798,23,1,308,31467,28569,0
EUW1_6836707073',9,0,0,10,0,374,24747,27319,17,1,390,30712,32557,0
EUW1_6833438575',12,0,0,6,1,377,28116,29953,9,0,370,26230,29784,1
EUW1_6833341220',16,1,0,13,0,319,29864,26973,14,3,385,30112,29376,1
EUW1_6833259385',12,1,0,14,0,375,27229,30088,12,1,406,28434,30536,0
EUW1_6833208186',3,0,0,11,0,351,22636,25576,16,2,424,31615,32031,0
EUW1_6882498258',13,0,2,13,1,369,30395,30517,14,1,377,29781,29087,1
EUW1_6881015294',8,1,1,3,1,430,27908,31911,4,0,405,23538,30800,1
EUW1_6882034706',20,1,1,11,0,408,34279,33583,4,2,281,21382,23873,1
EUW1_6881304962',17,0,0,10,1,371,30801,29915,13,2,331,26513,27741,1
EUW1_6880279074',14,0,1,8,0,373,29581,29679,11,2,358,27811,29377,0
EUW1_6878519890',12,0,1,10,0,316,26966,28855,18,1,332,30265,29017,0
EUW1_6878470621',11,0,0,10,1,345,26570,28020,18,2,350,29954,30206,0
EUW1_6877448106',7,0,0,8,0,403,25832,30305,8,0,389,26391,30428,0
EUW1_6877328240',7,0,0,14,0,330,24425,27508,17,3,389,30642,33188,0
EUW1_6874493628',14,1,0,8,1,347,28129,29747,14,1,354,28372,30302,0
EUW1_6874421670',14,1,1,11,1,346,28549,29184,15,1,348,29184,29175,1
EUW1_6874325872',22,0,1,4,0,347,32587,32398,16,0,274,26029,26956,1
EUW1_6874294090',5,0,0,15,0,284,21288,23141,25,4,356,34016,32570,0
EUW1_6874191362',15,0,0,7,1,364,30132,28660,13,2,348,25740,28320,0
EUW1_6874161299',10,0,0,10,1,339,25142,27408,15,1,374,30828,31067,0
EUW1_6874077954',9,0,0,9,0,311,25408,28088,19,0,382,29237,32858,1
EUW1_6874032461',16,0,0,10,1,332,28424,31180,15,0,326,27908,28808,0
EUW1_6881433327',16,0,1,12,1,352,28338,30689,15,0,304,27969,29832,0
EUW1_6873207926',9,0,0,12,0,322,26466,29790,8,1,381,26344,28675,1
EUW1_6871789863',11,1,0,7,0,358,27183,28543,8,2,356,25274,29091,1
EUW1_6863637404',20,0,2,5,0,387,32097,33075,10,0,355,26683,29039,1
EUW1_6855100532',23,0,0,8,0,313,31054,28897,19,0,356,29142,27802,1
EUW1_6844035141',6,0,1,11,1,411,25900,29095,8,1,384,26422,30207,0
EUW1_6843990026',9,0,0,10,0,310,24606,26706,12,1,373,27396,28381,0
EUW1_6843929404',20,0,1,8,1,359,31538,30792,11,1,334,27134,28790,1
EUW1_6843858466',11,0,0,8,0,354,26712,30351,11,1,360,27391,30465,0
EUW1_6843819433',18,0,3,5,0,376,32761,31377,12,0,275,25778,26360,1
EUW1_6843788857',12,0,0,14,0,351,28448,28844,25,1,379,31725,32771,0
EUW1_6843759584',6,0,0,12,1,357,23454,28160,10,3,384,29481,32354,0
EUW1_6843732048',10,0,0,15,0,270,24727,26940,12,4,394,31044,29483,0
EUW1_6843698403',12,1,2,6,0,308,27463,27755,13,0,357,27605,29717,0
EUW1_6843681926',8,0,0,7,0,346,26021,30199,15,0,331,27066,29316,1
EUW1_6843241232',14,1,0,12,0,376,29408,31178,12,1,361,27316,30163,0
EUW1_6843178670',6,0,0,9,0,374,24353,28017,9,1,368,27672,29339,0
EUW1_6843112016',10,0,1,12,0,353,28891,29293,19,1,349,29742,30775,1
EUW1_6843025977',8,0,1,5,0,337,26284,28822,18,1,373,29591,30823,0
EUW1_6842954652',10,1,1,5,1,366,27210,30531,7,1,367,25823,30152,1
EUW1_6842873088',14,0,0,13,0,358,28009,30597,12,1,380,30285,32464,1
EUW1_6841990288',17,0,1,6,1,373,30689,31785,6,1,345,24753,26895,1
EUW1_6841930429',21,0,2,12,1,398,32526,32819,9,0,325,27022,28799,1
EUW1_6854451202',9,0,0,8,1,322,24764,25082,16,1,326,28662,30692,0
EUW1_6854428539',13,0,0,5,1,322,27677,28669,11,0,371,25477,29148,1
EUW1_6853572748',6,0,0,12,0,321,24610,27687,22,2,347,33710,31069,1
EUW1_6853522112',15,0,1,12,1,325,29083,28849,13,1,315,27229,28166,0
EUW1_6853456197',10,0,0,11,0,289,24142,26698,14,1,361,29460,29304,0
EUW1_6853419842',11,0,1,3,1,356,28121,27801,8,1,305,24501,26593,1
EUW1_6853383845',17,0,0,7,0,318,29377,30133,10,1,338,25881,28220,1
